"Participant","Age","Sex","Education","Nationality","Ethnicity","Date","Time","Duration","Break_Duration","Screen_Resolution","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Trial","Stimulus","Illusion_Strength","Illusion_Side","Illusion_Difference","Answer","Error","ISI","RT","Study"
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,37,"White_str-8.33_diff5.0",-8.33333333333333,"1",5,"arrowleft",0,257,1475,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,38,"White_str-16.67_diff15.0",-16.6666666666667,"1",15,"arrowleft",0,883,783,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,39,"White_str-25.0_diff5.0",-25,"1",5,"arrowleft",0,272,2676,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,40,"White_str-25.0_diff20.0",-25,"1",20,"arrowleft",0,723,711,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,41,"White_str8.33_diff20.0",8.33333333333334,"1",20,"arrowleft",0,766,443,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,42,"White_str0.0_diff5.0",0,"1",5,"arrowleft",0,427,1224,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,43,"White_str-16.67_diff-10.0",-16.6666666666667,"-1",10,"arrowright",0,932,625,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,44,"White_str25.0_diff-10.0",25,"-1",10,"arrowleft",1,253,1224,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,45,"White_str-16.67_diff-15.0",-16.6666666666667,"-1",15,"arrowright",0,647,667,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,46,"White_str25.0_diff-20.0",25,"-1",20,"arrowright",0,482,1890,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,47,"White_str-16.67_diff-20.0",-16.6666666666667,"-1",20,"arrowright",0,252,718,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,48,"White_str0.0_diff-5.0",0,"-1",5,"arrowright",0,740,781,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,49,"White_str16.67_diff-5.0",16.6666666666667,"-1",5,"arrowright",0,545,3503,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,50,"White_str-16.67_diff5.0",-16.6666666666667,"1",5,"arrowleft",0,990,642,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,51,"White_str-8.33_diff-15.0",-8.33333333333333,"-1",15,"arrowright",0,776,598,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,52,"White_str8.33_diff5.0",8.33333333333334,"1",5,"arrowleft",0,320,1871,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,53,"White_str-25.0_diff10.0",-25,"1",10,"arrowleft",0,686,898,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,54,"White_str16.67_diff5.0",16.6666666666667,"1",5,"arrowright",1,597,3031,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,55,"White_str-8.33_diff-20.0",-8.33333333333333,"-1",20,"arrowright",0,375,745,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","White",1,2,56,"White_str16.67_diff10.0",16.6666666666667,"1",10,"arrowleft",0,805,2362,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,1,"Contrast_str36.0_diff15.0",36,"1",15,"arrowdown",1,650,724,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,2,"Contrast_str24.0_diff-10.0",24,"-1",10,"arrowdown",0,322,3569,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,3,"Contrast_str-36.0_diff5.0",-36,"1",5,"arrowup",0,686,1230,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,4,"Contrast_str-24.0_diff-20.0",-24,"-1",20,"arrowdown",0,663,1202,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,5,"Contrast_str12.0_diff15.0",12,"1",15,"arrowup",0,627,854,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,6,"Contrast_str36.0_diff-5.0",36,"-1",5,"arrowup",1,390,2796,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,7,"Contrast_str-36.0_diff-15.0",-36,"-1",15,"arrowdown",0,805,876,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,8,"Contrast_str12.0_diff-5.0",12,"-1",5,"arrowup",1,748,3746,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,9,"Contrast_str0.0_diff10.0",0,"1",10,"arrowup",0,795,691,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,10,"Contrast_str24.0_diff-15.0",24,"-1",15,"arrowdown",0,422,2187,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,11,"Contrast_str24.0_diff-5.0",24,"-1",5,"arrowup",1,442,1764,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,12,"Contrast_str0.0_diff-20.0",0,"-1",20,"arrowdown",0,795,640,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,13,"Contrast_str36.0_diff10.0",36,"1",10,"arrowup",0,510,3847,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,14,"Contrast_str-12.0_diff15.0",-12,"1",15,"arrowup",0,646,3919,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,15,"Contrast_str-24.0_diff10.0",-24,"1",10,"arrowup",0,409,1005,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,16,"Contrast_str-12.0_diff10.0",-12,"1",10,"arrowup",0,515,638,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,17,"Contrast_str36.0_diff-15.0",36,"-1",15,"arrowdown",0,967,820,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,18,"Contrast_str-24.0_diff20.0",-24,"1",20,"arrowup",0,532,636,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,19,"Contrast_str12.0_diff5.0",12,"1",5,"arrowup",0,447,1318,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,20,"Contrast_str12.0_diff-15.0",12,"-1",15,"arrowdown",0,549,726,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,21,"Contrast_str-36.0_diff20.0",-36,"1",20,"arrowup",0,486,661,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,22,"Contrast_str0.0_diff-5.0",0,"-1",5,"arrowdown",0,352,733,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,23,"Contrast_str36.0_diff5.0",36,"1",5,"arrowup",0,940,1130,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,24,"Contrast_str24.0_diff20.0",24,"1",20,"arrowup",0,939,1104,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,25,"Contrast_str-24.0_diff5.0",-24,"1",5,"arrowup",0,766,734,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,26,"Contrast_str-24.0_diff-5.0",-24,"-1",5,"arrowdown",0,841,716,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,27,"Contrast_str12.0_diff20.0",12,"1",20,"arrowup",0,983,604,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,28,"Contrast_str-12.0_diff-10.0",-12,"-1",10,"arrowdown",0,579,797,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,29,"Contrast_str0.0_diff-15.0",0,"-1",15,"arrowdown",0,959,751,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,30,"Contrast_str-36.0_diff-5.0",-36,"-1",5,"arrowup",1,746,1009,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,31,"Contrast_str24.0_diff10.0",24,"1",10,"arrowdown",1,276,1362,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,32,"Contrast_str-36.0_diff-20.0",-36,"-1",20,"arrowdown",0,713,810,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,33,"Contrast_str24.0_diff15.0",24,"1",15,"arrowup",0,438,705,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,34,"Contrast_str-36.0_diff10.0",-36,"1",10,"arrowup",0,538,638,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,35,"Contrast_str0.0_diff20.0",0,"1",20,"arrowup",0,442,633,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,36,"Contrast_str12.0_diff10.0",12,"1",10,"arrowup",0,292,1161,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,37,"Contrast_str12.0_diff-20.0",12,"-1",20,"arrowdown",0,817,764,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,38,"Contrast_str0.0_diff15.0",0,"1",15,"arrowup",0,629,627,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,39,"Contrast_str-12.0_diff-20.0",-12,"-1",20,"arrowdown",0,873,647,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,40,"Contrast_str-12.0_diff5.0",-12,"1",5,"arrowup",0,441,1126,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,41,"Contrast_str-12.0_diff-15.0",-12,"-1",15,"arrowdown",0,848,564,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,42,"Contrast_str-24.0_diff-10.0",-24,"-1",10,"arrowdown",0,742,804,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,43,"Contrast_str36.0_diff20.0",36,"1",20,"arrowup",0,755,838,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,44,"Contrast_str-24.0_diff15.0",-24,"1",15,"arrowup",0,754,626,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,45,"Contrast_str12.0_diff-10.0",12,"-1",10,"arrowdown",0,870,813,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,46,"Contrast_str-12.0_diff20.0",-12,"1",20,"arrowup",0,385,779,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,47,"Contrast_str-36.0_diff-10.0",-36,"-1",10,"arrowdown",0,744,708,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,48,"Contrast_str24.0_diff-20.0",24,"-1",20,"arrowdown",0,609,1487,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,49,"Contrast_str-12.0_diff-5.0",-12,"-1",5,"arrowdown",0,341,836,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,50,"Contrast_str-24.0_diff-15.0",-24,"-1",15,"arrowdown",0,970,612,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,51,"Contrast_str24.0_diff5.0",24,"1",5,"arrowdown",1,677,2314,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,52,"Contrast_str36.0_diff-20.0",36,"-1",20,"arrowdown",0,819,1030,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,53,"Contrast_str36.0_diff-10.0",36,"-1",10,"arrowdown",0,775,1040,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,54,"Contrast_str-36.0_diff15.0",-36,"1",15,"arrowup",0,856,690,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,55,"Contrast_str0.0_diff5.0",0,"1",5,"arrowup",0,879,773,1
"5bce155e561901000121006f_49472",29,"Female","Master","UK","Caucasian","31/07/2022","08:28:21",39.1869333333333,0.4056,"1920x927",59.35,"firefox","102.0.0","Desktop","Windows 10","Contrast",1,3,56,"Contrast_str0.0_diff-10.0",0,"-1",10,"arrowdown",0,326,675,1
